address,hub_score,rank_auth
0xa8a7d1479661a2400b876561e20c632c50d825fe,0.0001169864295741694,34
0x000608f3decea38d709cc2613b2ee8586e2a5933,0.0001169864295741694,2075
0x00190052a1c2fea6bb2af8a2ccc0362111b23086,0.0001169864295741694,2077
0x0028a7fde2aff038ae9cab8707a0f166ebf2bc0d,0.0001169864295741694,2078
0x002efbf79516be459df33b50f45294864263672b,0.0001169864295741694,2079
0x0030de47e9245c7e5f77ffe9a1d8f170f46ab2b7,0.0001169864295741694,2080
0x0031b1a23b285e5a6aa5fced3666f1610c0637c0,0.0001169864295741694,2081
0x003e8d4c3e0e50bba62deb347a4e43360e49cd6f,0.0001169864295741694,2082
0x003f53a6e0dfe1d19cd586a7cb763f6349936d68,0.0001169864295741694,2083
0x005c42f8e7819169915900bf5854b9d9d9d469ae,0.0001169864295741694,2084
0x00609135b395991edd36db7b69f9223bd105c44f,0.0001169864295741694,2085
0x006aa09594b166525fce10c30111dae9903dfbb6,0.0001169864295741694,2086
0x0078db86f6fcebfed00730dd4576034872d507f9,0.0001169864295741694,2087
0x007a8ceaee16235db1cf3f6e18ebe3f8ab1037b7,0.0001169864295741694,2088
0x007e5e26fa4faa6142ba4f18d14c613d19d8cebc,0.0001169864295741694,2089
0x007ef54f3e40dd2eb8d788f2662ba210481e2b4e,0.0001169864295741694,2090
0x0082ed5a95f73b57061059e07013a117b42efc76,0.0001169864295741694,2091
0x00847f19da4353093c2b693806a113956da865e4,0.0001169864295741694,2092
0x008e4a7b4e045411c65f4de6e47347ef2aa0e542,0.0001169864295741694,2093
0x008f3c9a81d379c7b18d9d643f39684115858f13,0.0001169864295741694,2094
